Tracker ID: 1, Class: spoon,  Coordinates: (426, 570, 592, 629), Centroids: 509.0
Tracker ID: 3, Class: scissors,  Coordinates: (208, 566, 426, 609), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (439, 153, 834, 644), Centroids: 636.5
Tracker ID: 3, Class: scissors,  Coordinates: (207, 565, 428, 609), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (207, 565, 428, 609), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (437, 153, 836, 644), Centroids: 636.5
Tracker ID: 3, Class: scissors,  Coordinates: (202, 564, 432, 611), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (202, 564, 432, 611), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (434, 153, 837, 644), Centroids: 635.5
Tracker ID: 3, Class: scissors,  Coordinates: (200, 564, 433, 611), Centroids: 316.5
Tracker ID: 3, Class: scissors,  Coordinates: (200, 564, 433, 611), Centroids: 316.5
Tracker ID: 4, Class: person,  Coordinates: (432, 152, 839, 644), Centroids: 635.5
Tracker ID: 3, Class: scissors,  Coordinates: (203, 564, 430, 611), Centroids: 316.5
Tracker ID: 3, Class: scissors,  Coordinates: (203, 564, 430, 611), Centroids: 316.5
Tracker ID: 4, Class: person,  Coordinates: (431, 153, 840, 644), Centroids: 635.5
Tracker ID: 3, Class: scissors,  Coordinates: (205, 564, 429, 611), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (205, 564, 429, 611), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (430, 153, 842, 644), Centroids: 636.0
Tracker ID: 3, Class: scissors,  Coordinates: (205, 564, 429, 611), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (205, 564, 429, 611), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (428, 153, 842, 644), Centroids: 635.0
Tracker ID: 3, Class: scissors,  Coordinates: (210, 565, 424, 609), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (210, 565, 424, 609), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (427, 154, 843, 644), Centroids: 635.0
Tracker ID: 3, Class: scissors,  Coordinates: (212, 565, 423, 609), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (212, 565, 423, 609), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (426, 154, 845, 644), Centroids: 635.5
Tracker ID: 3, Class: scissors,  Coordinates: (212, 565, 422, 609), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (212, 565, 422, 609), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (425, 154, 845, 644), Centroids: 635.0
Tracker ID: 3, Class: scissors,  Coordinates: (210, 565, 424, 608), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (210, 565, 424, 608), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (422, 154, 845, 644), Centroids: 633.5
Tracker ID: 3, Class: scissors,  Coordinates: (210, 565, 424, 608), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (210, 565, 424, 608), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (420, 154, 845, 644), Centroids: 632.5
Tracker ID: 3, Class: scissors,  Coordinates: (209, 565, 425, 608), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (209, 565, 425, 608), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (419, 154, 846, 644), Centroids: 632.5
Tracker ID: 3, Class: scissors,  Coordinates: (211, 565, 424, 608), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (211, 565, 424, 608), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (418, 154, 847, 644), Centroids: 632.5
Tracker ID: 3, Class: scissors,  Coordinates: (211, 565, 424, 608), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (211, 565, 424, 608), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (417, 154, 848, 644), Centroids: 632.5
Tracker ID: 3, Class: scissors,  Coordinates: (210, 565, 425, 608), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (210, 565, 425, 608), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (417, 154, 849, 644), Centroids: 633.0
Tracker ID: 3, Class: scissors,  Coordinates: (211, 565, 424, 608), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (211, 565, 424, 608), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (415, 153, 849, 644), Centroids: 632.0
Tracker ID: 3, Class: scissors,  Coordinates: (211, 565, 424, 608), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (211, 565, 424, 608), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (414, 153, 849, 644), Centroids: 631.5
Tracker ID: 3, Class: scissors,  Coordinates: (211, 565, 424, 608), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (211, 565, 424, 608), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (412, 152, 849, 644), Centroids: 630.5
Tracker ID: 3, Class: scissors,  Coordinates: (211, 566, 424, 608), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (211, 566, 424, 608), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (411, 152, 850, 644), Centroids: 630.5
Tracker ID: 3, Class: scissors,  Coordinates: (211, 566, 424, 608), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (211, 566, 424, 608), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (411, 152, 850, 644), Centroids: 630.5
Tracker ID: 3, Class: scissors,  Coordinates: (208, 565, 427, 609), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (208, 565, 427, 609), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (408, 152, 849, 644), Centroids: 628.5
Tracker ID: 3, Class: scissors,  Coordinates: (208, 565, 427, 609), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (208, 565, 427, 609), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (405, 153, 847, 644), Centroids: 626.0
Tracker ID: 3, Class: scissors,  Coordinates: (208, 565, 426, 609), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (208, 565, 426, 609), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (404, 153, 847, 644), Centroids: 625.5
Tracker ID: 3, Class: scissors,  Coordinates: (208, 564, 426, 609), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (208, 564, 426, 609), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (401, 153, 846, 644), Centroids: 623.5
Tracker ID: 3, Class: scissors,  Coordinates: (208, 564, 426, 608), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (208, 564, 426, 608), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (399, 153, 847, 644), Centroids: 623.0
Tracker ID: 3, Class: scissors,  Coordinates: (208, 564, 426, 608), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (208, 564, 426, 608), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (395, 154, 845, 644), Centroids: 620.0
Tracker ID: 3, Class: scissors,  Coordinates: (207, 564, 427, 609), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (207, 564, 427, 609), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (396, 155, 846, 644), Centroids: 621.0
Tracker ID: 3, Class: scissors,  Coordinates: (207, 564, 427, 609), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (207, 564, 427, 609), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (396, 155, 847, 644), Centroids: 621.5
Tracker ID: 3, Class: scissors,  Coordinates: (206, 564, 427, 609), Centroids: 316.5
Tracker ID: 3, Class: scissors,  Coordinates: (206, 564, 427, 609), Centroids: 316.5
Tracker ID: 4, Class: person,  Coordinates: (395, 156, 847, 644), Centroids: 621.0
Tracker ID: 3, Class: scissors,  Coordinates: (206, 564, 427, 610), Centroids: 316.5
Tracker ID: 3, Class: scissors,  Coordinates: (206, 564, 427, 610), Centroids: 316.5
Tracker ID: 4, Class: person,  Coordinates: (392, 156, 847, 644), Centroids: 619.5
Tracker ID: 3, Class: scissors,  Coordinates: (213, 566, 422, 608), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (213, 566, 422, 608), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (391, 156, 847, 644), Centroids: 619.0
Tracker ID: 3, Class: scissors,  Coordinates: (215, 566, 420, 608), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (215, 566, 420, 608), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (390, 156, 848, 644), Centroids: 619.0
Tracker ID: 3, Class: scissors,  Coordinates: (216, 566, 419, 608), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (216, 566, 419, 608), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (389, 156, 848, 644), Centroids: 618.5
Tracker ID: 4, Class: person,  Coordinates: (388, 156, 849, 644), Centroids: 618.5
Tracker ID: 4, Class: person,  Coordinates: (389, 156, 850, 643), Centroids: 619.5
Tracker ID: 4, Class: person,  Coordinates: (389, 154, 852, 643), Centroids: 620.5
Tracker ID: 3, Class: scissors,  Coordinates: (208, 565, 427, 609), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (208, 565, 427, 609), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (388, 154, 853, 643), Centroids: 620.5
Tracker ID: 3, Class: scissors,  Coordinates: (208, 565, 428, 609), Centroids: 318.0
Tracker ID: 3, Class: scissors,  Coordinates: (208, 565, 428, 609), Centroids: 318.0
Tracker ID: 4, Class: person,  Coordinates: (391, 154, 856, 643), Centroids: 623.5
Tracker ID: 3, Class: scissors,  Coordinates: (208, 564, 428, 610), Centroids: 318.0
Tracker ID: 3, Class: scissors,  Coordinates: (208, 564, 428, 610), Centroids: 318.0
Tracker ID: 4, Class: person,  Coordinates: (392, 153, 857, 643), Centroids: 624.5
Tracker ID: 3, Class: scissors,  Coordinates: (203, 563, 433, 611), Centroids: 318.0
Tracker ID: 3, Class: scissors,  Coordinates: (203, 563, 433, 611), Centroids: 318.0
Tracker ID: 4, Class: person,  Coordinates: (393, 153, 857, 644), Centroids: 625.0
Tracker ID: 3, Class: scissors,  Coordinates: (206, 563, 431, 610), Centroids: 318.5
Tracker ID: 3, Class: scissors,  Coordinates: (206, 563, 431, 610), Centroids: 318.5
Tracker ID: 4, Class: person,  Coordinates: (396, 153, 859, 644), Centroids: 627.5
Tracker ID: 3, Class: scissors,  Coordinates: (206, 563, 430, 610), Centroids: 318.0
Tracker ID: 3, Class: scissors,  Coordinates: (206, 563, 430, 610), Centroids: 318.0
Tracker ID: 4, Class: person,  Coordinates: (397, 153, 860, 644), Centroids: 628.5
Tracker ID: 3, Class: scissors,  Coordinates: (203, 563, 432, 611), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (203, 563, 432, 611), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (399, 153, 860, 644), Centroids: 629.5
Tracker ID: 3, Class: scissors,  Coordinates: (202, 563, 434, 612), Centroids: 318.0
Tracker ID: 3, Class: scissors,  Coordinates: (202, 563, 434, 612), Centroids: 318.0
Tracker ID: 4, Class: person,  Coordinates: (401, 154, 860, 644), Centroids: 630.5
Tracker ID: 3, Class: scissors,  Coordinates: (202, 562, 434, 612), Centroids: 318.0
Tracker ID: 3, Class: scissors,  Coordinates: (202, 562, 434, 612), Centroids: 318.0
Tracker ID: 4, Class: person,  Coordinates: (402, 154, 860, 644), Centroids: 631.0
Tracker ID: 3, Class: scissors,  Coordinates: (202, 562, 434, 612), Centroids: 318.0
Tracker ID: 4, Class: person,  Coordinates: (402, 154, 860, 644), Centroids: 631.0
Tracker ID: 10, Class: knife,  Coordinates: (258, 403, 430, 471), Centroids: 344.0
Tracker ID: 3, Class: scissors,  Coordinates: (200, 562, 436, 613), Centroids: 318.0
Tracker ID: 3, Class: scissors,  Coordinates: (200, 562, 436, 613), Centroids: 318.0
Tracker ID: 4, Class: person,  Coordinates: (410, 154, 866, 644), Centroids: 638.0
Tracker ID: 3, Class: scissors,  Coordinates: (200, 562, 436, 613), Centroids: 318.0
Tracker ID: 4, Class: person,  Coordinates: (410, 154, 866, 644), Centroids: 638.0
Tracker ID: 10, Class: knife,  Coordinates: (260, 404, 442, 477), Centroids: 351.0
Tracker ID: 3, Class: scissors,  Coordinates: (203, 562, 434, 612), Centroids: 318.5
Tracker ID: 3, Class: scissors,  Coordinates: (203, 562, 434, 612), Centroids: 318.5
Tracker ID: 4, Class: person,  Coordinates: (419, 153, 871, 644), Centroids: 645.0
Tracker ID: 3, Class: scissors,  Coordinates: (203, 562, 434, 612), Centroids: 318.5
Tracker ID: 4, Class: person,  Coordinates: (419, 153, 871, 644), Centroids: 645.0
Tracker ID: 10, Class: knife,  Coordinates: (263, 405, 446, 478), Centroids: 354.5
Tracker ID: 3, Class: scissors,  Coordinates: (205, 561, 432, 612), Centroids: 318.5
Tracker ID: 3, Class: scissors,  Coordinates: (205, 561, 432, 612), Centroids: 318.5
Tracker ID: 4, Class: person,  Coordinates: (423, 153, 872, 644), Centroids: 647.5
Tracker ID: 3, Class: scissors,  Coordinates: (211, 563, 426, 611), Centroids: 318.5
Tracker ID: 3, Class: scissors,  Coordinates: (211, 563, 426, 611), Centroids: 318.5
Tracker ID: 4, Class: person,  Coordinates: (438, 158, 874, 640), Centroids: 656.0
Tracker ID: 3, Class: scissors,  Coordinates: (213, 564, 424, 611), Centroids: 318.5
Tracker ID: 3, Class: scissors,  Coordinates: (213, 564, 424, 611), Centroids: 318.5
Tracker ID: 4, Class: person,  Coordinates: (445, 160, 874, 638), Centroids: 659.5
Tracker ID: 3, Class: scissors,  Coordinates: (208, 563, 425, 611), Centroids: 316.5
Tracker ID: 3, Class: scissors,  Coordinates: (208, 563, 425, 611), Centroids: 316.5
Tracker ID: 4, Class: person,  Coordinates: (454, 161, 878, 638), Centroids: 666.0
Tracker ID: 3, Class: scissors,  Coordinates: (208, 563, 425, 611), Centroids: 316.5
Tracker ID: 3, Class: scissors,  Coordinates: (208, 563, 425, 611), Centroids: 316.5
Tracker ID: 4, Class: person,  Coordinates: (462, 160, 881, 639), Centroids: 671.5
Tracker ID: 4, Class: person,  Coordinates: (472, 159, 885, 639), Centroids: 678.5
Tracker ID: 4, Class: person,  Coordinates: (478, 159, 885, 639), Centroids: 681.5
Tracker ID: 3, Class: scissors,  Coordinates: (214, 563, 420, 609), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (214, 563, 420, 609), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (483, 160, 883, 639), Centroids: 683.0
Tracker ID: 3, Class: scissors,  Coordinates: (219, 564, 416, 607), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (219, 564, 416, 607), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (486, 160, 880, 638), Centroids: 683.0
Tracker ID: 3, Class: scissors,  Coordinates: (221, 565, 414, 607), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (221, 565, 414, 607), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (489, 161, 877, 638), Centroids: 683.0
Tracker ID: 3, Class: scissors,  Coordinates: (221, 565, 414, 606), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (221, 565, 414, 606), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (491, 161, 875, 638), Centroids: 683.0
Tracker ID: 3, Class: scissors,  Coordinates: (221, 565, 414, 606), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (491, 161, 875, 638), Centroids: 683.0
Tracker ID: 11, Class: knife,  Coordinates: (318, 539, 570, 635), Centroids: 444.0
Tracker ID: 3, Class: scissors,  Coordinates: (220, 566, 415, 606), Centroids: 317.5
Tracker ID: 3, Class: scissors,  Coordinates: (220, 566, 415, 606), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (493, 161, 873, 638), Centroids: 683.0
Tracker ID: 3, Class: scissors,  Coordinates: (220, 566, 415, 606), Centroids: 317.5
Tracker ID: 4, Class: person,  Coordinates: (493, 161, 873, 638), Centroids: 683.0
Tracker ID: 11, Class: knife,  Coordinates: (318, 539, 569, 635), Centroids: 443.5
Tracker ID: 3, Class: scissors,  Coordinates: (212, 564, 421, 608), Centroids: 316.5
Tracker ID: 3, Class: scissors,  Coordinates: (212, 564, 421, 608), Centroids: 316.5
Tracker ID: 4, Class: person,  Coordinates: (495, 161, 870, 638), Centroids: 682.5
Tracker ID: 3, Class: scissors,  Coordinates: (212, 564, 421, 608), Centroids: 316.5
Tracker ID: 4, Class: person,  Coordinates: (495, 161, 870, 638), Centroids: 682.5
Tracker ID: 11, Class: knife,  Coordinates: (318, 539, 569, 635), Centroids: 443.5
Tracker ID: 3, Class: scissors,  Coordinates: (210, 564, 424, 610), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (210, 564, 424, 610), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (498, 161, 870, 638), Centroids: 684.0
Tracker ID: 3, Class: scissors,  Coordinates: (209, 564, 425, 610), Centroids: 317.0
Tracker ID: 3, Class: scissors,  Coordinates: (209, 564, 425, 610), Centroids: 317.0
Tracker ID: 4, Class: person,  Coordinates: (499, 161, 869, 638), Centroids: 684.0
Tracker ID: 3, Class: scissors,  Coordinates: (209, 565, 423, 610), Centroids: 316.0
Tracker ID: 3, Class: scissors,  Coordinates: (209, 565, 423, 610), Centroids: 316.0
Tracker ID: 4, Class: person,  Coordinates: (501, 161, 867, 638), Centroids: 684.0
Tracker ID: 3, Class: scissors,  Coordinates: (204, 564, 428, 612), Centroids: 316.0
Tracker ID: 3, Class: scissors,  Coordinates: (204, 564, 428, 612), Centroids: 316.0
Tracker ID: 4, Class: person,  Coordinates: (502, 161, 866, 638), Centroids: 684.0
Tracker ID: 3, Class: scissors,  Coordinates: (203, 564, 429, 612), Centroids: 316.0
Tracker ID: 3, Class: scissors,  Coordinates: (203, 564, 429, 612), Centroids: 316.0
Tracker ID: 4, Class: person,  Coordinates: (503, 161, 865, 638), Centroids: 684.0
Tracker ID: 3, Class: scissors,  Coordinates: (202, 564, 428, 613), Centroids: 315.0
Tracker ID: 3, Class: scissors,  Coordinates: (202, 564, 428, 613), Centroids: 315.0
Tracker ID: 4, Class: person,  Coordinates: (503, 161, 863, 638), Centroids: 683.0
Tracker ID: 3, Class: scissors,  Coordinates: (203, 564, 427, 613), Centroids: 315.0
Tracker ID: 3, Class: scissors,  Coordinates: (203, 564, 427, 613), Centroids: 315.0
Tracker ID: 4, Class: person,  Coordinates: (503, 161, 861, 638), Centroids: 682.0
Tracker ID: 3, Class: scissors,  Coordinates: (203, 564, 427, 614), Centroids: 315.0
Tracker ID: 3, Class: scissors,  Coordinates: (203, 564, 427, 614), Centroids: 315.0
Tracker ID: 4, Class: person,  Coordinates: (504, 161, 860, 637), Centroids: 682.0
Tracker ID: 3, Class: scissors,  Coordinates: (205, 564, 425, 613), Centroids: 315.0
Tracker ID: 3, Class: scissors,  Coordinates: (205, 564, 425, 613), Centroids: 315.0
Tracker ID: 4, Class: person,  Coordinates: (503, 161, 859, 638), Centroids: 681.0
Tracker ID: 3, Class: scissors,  Coordinates: (207, 564, 424, 613), Centroids: 315.5
Tracker ID: 3, Class: scissors,  Coordinates: (207, 564, 424, 613), Centroids: 315.5
Tracker ID: 4, Class: person,  Coordinates: (503, 161, 857, 638), Centroids: 680.0
Tracker ID: 3, Class: scissors,  Coordinates: (207, 565, 424, 613), Centroids: 315.5
Tracker ID: 3, Class: scissors,  Coordinates: (207, 565, 424, 613), Centroids: 315.5
Tracker ID: 4, Class: person,  Coordinates: (503, 161, 857, 638), Centroids: 680.0
Tracker ID: 3, Class: scissors,  Coordinates: (210, 566, 420, 613), Centroids: 315.0
Tracker ID: 3, Class: scissors,  Coordinates: (210, 566, 420, 613), Centroids: 315.0
Tracker ID: 4, Class: person,  Coordinates: (502, 161, 856, 637), Centroids: 679.0
Tracker ID: 3, Class: scissors,  Coordinates: (209, 566, 420, 613), Centroids: 314.5
Tracker ID: 3, Class: scissors,  Coordinates: (209, 566, 420, 613), Centroids: 314.5
Tracker ID: 4, Class: person,  Coordinates: (502, 161, 855, 637), Centroids: 678.5
Tracker ID: 3, Class: scissors,  Coordinates: (212, 566, 417, 612), Centroids: 314.5
Tracker ID: 3, Class: scissors,  Coordinates: (212, 566, 417, 612), Centroids: 314.5
Tracker ID: 4, Class: person,  Coordinates: (502, 162, 855, 637), Centroids: 678.5
